PROVIDER;DESCRIPTION;SUBSCRIPTIONID;LOCATION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_FAMILYNAME;REQUIREMENTS_ATTRIBUTES_FAMILYDESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTIONOBJECTIVE;REQUIREMENTS_ATTRIBUTES_APPLICABILITY;REQUIREMENTS_ATTRIBUTES_RECOMMENDATION;REQUIREMENTS_ATTRIBUTES_SECTIONTHREATMAPPINGS;REQUIREMENTS_ATTRIBUTES_SECTIONGUIDELINEMAPPINGS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN11.AR06;When encryption keys are used, the service MUST rotate active keys within 90 days of issuance.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN11 Protect Encryption Keys;;Ensure that encryption keys are managed securely by enforcing the use of approved algorithms, regular key rotation, and customer-managed encryption keys (CMEKs).;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH16']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-08', 'CEK-10', 'CEK-12']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) has no key expiration period set.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_key_rotation_90_days;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN01.AR01;When a port is exposed for non-SSH network traffic, all traffic MUST include a TLS handshake AND be encrypted using TLS 1.3 or higher.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-green', 'tlp-amber', 'tlp-red'];Most cloud services enable TLS 1.3 by default. Where it is not already set, ensure that your services are configured or updated accordingly.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}];PASS;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) has secure transfer required enabled.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_secure_transfer_required_is_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN01.AR03;When the service receives unencrypted traffic, then it MUST either block the request or automatically redirect it to the secure equivalent.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-green', 'tlp-amber', 'tlp-red'];Review firewall, load balancer, and application configurations to ensure insecure protocols such as HTTP, FTP, and Telnet are not exposed. Where possible, implement automatic redirection to secure protocols such as HTTPS, SFTP, SSH, and regularly scan for protocol drift.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}];PASS;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) has secure transfer required enabled.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_secure_transfer_required_is_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-02 18:41:56.499720;CCC.Core.CN01.AR01;When a port is exposed for non-SSH network traffic, all traffic MUST include a TLS handshake AND be encrypted using TLS 1.3 or higher.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-green', 'tlp-amber', 'tlp-red'];Most cloud services enable TLS 1.3 by default. Where it is not already set, ensure that your services are configured or updated accordingly.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not have SMB channel encryption enabled for file shares.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx/fileServices/default;stcloudguardianlabocdhx;storage_smb_channel_encryption_with_secure_algorithm;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;global;2026-07-02 18:41:56.499720;CCC.Core.CN11.AR01;When encryption keys are used, the service MUST verify that all encryption keys use the latest industry-standard cryptographic algorithms.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN11 Protect Encryption Keys;;Ensure that encryption keys are managed securely by enforcing the use of approved algorithms, regular key rotation, and customer-managed encryption keys (CMEKs).;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH16']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-08', 'CEK-10', 'CEK-12']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not have SMB channel encryption enabled for file shares.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx/fileServices/default;stcloudguardianlabocdhx;storage_smb_channel_encryption_with_secure_algorithm;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN08.AR01;When data is created or modified, the data MUST have a complete and recoverable duplicate that is stored in a physically separate data center.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN08 Replicate Data to Multiple Locations;;Ensure that data is replicated across multiple physical locations to protect against data loss due to hardware failures, natural disasters, or other catastrophic events.;['tlp-green', 'tlp-amber', 'tlp-red'];Implement automated data replication processes to ensure that data is consistently duplicated in another region or availability zone. Regularly test data recovery from the replicated location to ensure integrity and availability.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}];[{'ReferenceId': 'CCM', 'Identifiers': ['BCR-08', 'BCR-10', 'BCR-11']}];FAIL;VM vm-web-cloudguardian-lab in subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is not protected by Azure Backup.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/RG-CLOUDGUARDIAN-LAB/providers/Microsoft.Compute/virtualMachines/vm-web-cloudguardian-lab;vm-web-cloudguardian-lab;vm_backup_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN14.AR01;When backups are created for disaster recovery purposes, the storage mechanism MUST NOT allow modification or deletion within 30 days of creation.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN14 Maintain Recent Backups;;Ensure that all backups used for disaster recovery are recent and subject to a retention policy that limits deletion.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];Use immutable storage solutions where possible. Implement backup retention policies that enforce a minimum retention period of 30 days.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}];[];FAIL;VM vm-web-cloudguardian-lab in subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is not protected by Azure Backup.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/RG-CLOUDGUARDIAN-LAB/providers/Microsoft.Compute/virtualMachines/vm-web-cloudguardian-lab;vm-web-cloudguardian-lab;vm_backup_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN14.AR02;When backups are created for disaster recovery purposes, the most recent backup MUST have a creation date within the past 30 days.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN14 Maintain Recent Backups;;Ensure that all backups used for disaster recovery are recent and subject to a retention policy that limits deletion.;['tlp-clear', 'tlp-green', 'tlp-amber'];Implement automated backup processes to ensure that backups are created regularly. Monitor backup schedules and verify that the most recent backup creation date is within the last 30 days.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}];[];FAIL;VM vm-web-cloudguardian-lab in subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is not protected by Azure Backup.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/RG-CLOUDGUARDIAN-LAB/providers/Microsoft.Compute/virtualMachines/vm-web-cloudguardian-lab;vm-web-cloudguardian-lab;vm_backup_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN14.AR03;When backups are created for disaster recovery purposes, the most recent backup MUST have a creation date within the past 14 days.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN14 Maintain Recent Backups;;Ensure that all backups used for disaster recovery are recent and subject to a retention policy that limits deletion.;['tlp-red'];Implement automated backup processes to ensure that backups are created regularly. Monitor backup schedules and verify that the most recent backup creation date is within the last 14 days.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}];[];FAIL;VM vm-web-cloudguardian-lab in subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) is not protected by Azure Backup.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/RG-CLOUDGUARDIAN-LAB/providers/Microsoft.Compute/virtualMachines/vm-web-cloudguardian-lab;vm-web-cloudguardian-lab;vm_backup_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN02.AR01;When data is stored, it MUST be encrypted using the latest industry-standard encryption methods.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN02 Encrypt Data for Storage;;Ensure that all data stored is encrypted at rest using strong encryption algorithms.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'UEM-08', 'DSP-17']}];FAIL;Disk '17440e9b-cf4f-4eb1-8a71-96ffc1b94ff4' is not encrypted with a customer-managed key in subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/RG-CLOUDGUARDIAN-LAB/providers/Microsoft.Compute/disks/vm-web-cloudguardian-lab_disk1_17440e9bcf4f4eb18a7196ffc1b94ff4;vm-web-cloudguardian-lab_disk1_17440e9bcf4f4eb18a7196ffc1b94ff4;vm_ensure_attached_disks_encrypted_with_cmk;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN11.AR03;When encrypting data, the service MUST verify that customer-managed encryption keys (CMEKs) are used.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN11 Protect Encryption Keys;;Ensure that encryption keys are managed securely by enforcing the use of approved algorithms, regular key rotation, and customer-managed encryption keys (CMEKs).;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH16']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-08', 'CEK-10', 'CEK-12']}];FAIL;Disk '17440e9b-cf4f-4eb1-8a71-96ffc1b94ff4' is not encrypted with a customer-managed key in subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/RG-CLOUDGUARDIAN-LAB/providers/Microsoft.Compute/disks/vm-web-cloudguardian-lab_disk1_17440e9bcf4f4eb18a7196ffc1b94ff4;vm-web-cloudguardian-lab_disk1_17440e9bcf4f4eb18a7196ffc1b94ff4;vm_ensure_attached_disks_encrypted_with_cmk;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN05.AR01;When an attempt is made to modify data on the service or a child resource, the service MUST block requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration.;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}];FAIL;VM vm-web-cloudguardian-lab in subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not have JIT (Just-in-Time) access enabled.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/RG-CLOUDGUARDIAN-LAB/providers/Microsoft.Compute/virtualMachines/vm-web-cloudguardian-lab;vm-web-cloudguardian-lab;vm_jit_access_enabled;False
